EPHA10	autosomal dominant
KLHL7	autosomal recessive|autosomal dominant
FGD4	autosomal recessive
ACAD9	autosomal recessive
PLEKHG5	autosomal recessive
MTMR14	autosomal dominant
CCDC65	autosomal recessive
DPH5	autosomal recessive
PPM1K	autosomal recessive
FAM20A	autosomal recessive
FAM20C	autosomal recessive
SETBP1	autosomal dominant
SETD1B	autosomal dominant
RUSC2	autosomal recessive
SETD1A	autosomal dominant
CCDC50	autosomal dominant
G6PC3	autosomal recessive
SLC25A26	autosomal recessive
SLC17A3	autosomal dominant
FA2H	autosomal recessive
TRMT5	autosomal recessive
ISCA1	autosomal recessive
OBSL1	autosomal recessive
LRRK1	autosomal recessive
INF2	autosomal dominant
TRAPPC4	autosomal recessive
TRAPPC2L	autosomal recessive
FTO	autosomal recessive
YARS2	autosomal recessive
DARS2	autosomal recessive
SYT14	autosomal recessive
MIR204	autosomal dominant
RPGRIP1L	autosomal recessive
PSAT1	autosomal recessive
NOBOX	autosomal dominant
LRSAM1	autosomal dominant, autosomal recessive
SOX17	autosomal dominant
IL17RC	autosomal recessive
RBCK1	autosomal recessive
RAB34	autosomal recessive
NSUN2	autosomal recessive
AMTN	autosomal dominant
ARHGAP31	autosomal dominant
SNF8	autosomal recessive
CHMP4B	autosomal dominant
KMT5B	autosomal dominant
HACE1	autosomal recessive
FLVCR2	autosomal recessive
GNB4	autosomal dominant
AGL	autosomal recessive
CARMIL2	autosomal recessive
ANKRD26	autosomal dominant
SPG11	autosomal recessive
NAA20	autosomal recessive
ZNF335	autosomal recessive
SLC25A46	autosomal recessive
SLC25A42	autosomal recessive
SLC25A38	autosomal recessive
HYDIN	autosomal recessive
SLC35D1	autosomal recessive
SLC41A1	autosomal recessive
SLC35B2	autosomal recessive
CNPY3	autosomal recessive
CHD5	autosomal dominant
MNS1	autosomal recessive
TSPOAP1	autosomal recessive
DOLK	autosomal recessive
STRA6	autosomal recessive
TNRC6B	autosomal dominant
TNRC6A	autosomal dominant
TTC12	autosomal recessive
HYLS1	autosomal recessive
HIBCH	autosomal recessive
BBS12	autosomal recessive
PFKM	autosomal recessive
NACC1	autosomal dominant
CYP2U1	autosomal recessive
PIGY	autosomal recessive
NGLY1	autosomal recessive
WASHC5	autosomal recessive|autosomal dominant
PDE10A	autosomal recessive|autosomal dominant
CUX2	autosomal dominant
NAT8L	autosomal recessive
A2ML1	autosomal dominant
ADPRS	autosomal recessive
FUZ	autosomal dominant
INTU	autosomal recessive
F12	autosomal dominant|autosomal recessive
CYP11B1	autosomal recessive|autosomal dominant
GINS1	autosomal recessive
FLAD1	autosomal recessive
FNIP1	autosomal recessive
RSPO2	autosomal recessive
RSPO4	autosomal recessive
MARVELD2	autosomal recessive
ZNF687	autosomal dominant
DNAL4	autosomal recessive
PDSS2	autosomal recessive
UFC1	autosomal recessive
UFM1	autosomal recessive
UBA5	autosomal recessive
MAT1A	autosomal dominant, autosomal recessive
GNAS-AS1	autosomal dominant
UBE2T	autosomal recessive
DCPS	autosomal recessive
HYCC1	autosomal recessive
CHD8	autosomal dominant
CEP41	autosomal recessive
GLYCTK	autosomal recessive
ATP13A2	autosomal recessive
SEC23B	autosomal dominant|autosomal recessive
SEC23A	autosomal recessive, autosomal dominant (in 1 family)
RTN4IP1	autosomal recessive
HACD1	autosomal recessive
GPR156	autosomal recessive
NUS1	autosomal recessive|autosomal dominant
SMPD4	autosomal recessive
SAMD9	autosomal dominant|autosomal recessive
HGSNAT	autosomal recessive
RTTN	autosomal recessive
RNF125	autosomal dominant
PACS2	autosomal dominant
TRAPPC6B	autosomal recessive
MPEG1	autosomal dominant
LAMTOR2	autosomal recessive
ACKR3	autosomal recessive
PADI6	autosomal recessive
RAX2	autosomal dominant|autosomal recessive
PALB2	autosomal dominant
RIC1	autosomal recessive
LINS1	autosomal recessive
SLF2	autosomal recessive
AGK	autosomal recessive
P3H2	autosomal recessive
P3H1	autosomal recessive
RNASEH2C	autosomal recessive
RNASEH2B	autosomal recessive
PNPT1	autosomal recessive|autosomal dominant
B3GLCT	autosomal recessive
MAFA	autosomal dominant
SLC6A17	autosomal recessive
DOK7	autosomal recessive
LIPT1	autosomal recessive
ORAI1	autosomal recessive|autosomal dominant
PIGW	autosomal recessive
PIGV	autosomal recessive
PIGM	autosomal recessive
PIGT	autosomal dominant, somatic mutation|autosomal recessive
PIGS	autosomal recessive
TAOK1	autosomal dominant
DNAJB13	autosomal recessive
SEC31A	autosomal recessive
ZFYVE27	autosomal dominant
LNPK	autosomal recessive
ATP13A3	autosomal recessive
TRMU	mitochondrial|autosomal recessive
SOHLH1	autosomal recessive|autosomal dominant
RIN2	autosomal recessive
PJVK	autosomal recessive
EDEM3	autosomal recessive
SLC4A11	autosomal recessive
MED25	autosomal recessive
B3GALNT2	autosomal recessive
GLIS3	autosomal recessive
KIAA0586	autosomal recessive
SPEF2	autosomal recessive
IQSEC1	autosomal recessive
CCDC28B	autosomal recessive, digenic recessive
CCT5	autosomal recessive
BBS10	autosomal recessive
CEP290	autosomal recessive
VANGL1	autosomal dominant
SLC26A1	autosomal recessive
CHST11	autosomal recessive
ADAMTSL4	autosomal recessive
ANO3	autosomal dominant
ANO1	autosomal recessive|autosomal dominant, autosomal recessive (in 1 patient)
OSGEP	autosomal recessive
MCM9	autosomal recessive
DEF6	autosomal recessive
RINT1	autosomal recessive
PRMT7	autosomal recessive
TENM4	autosomal dominant
TENM3	autosomal recessive
DNAH17	autosomal recessive
DNAL1	autosomal recessive
DNAH7	autosomal recessive
POLR1C	autosomal recessive
TECR	autosomal recessive
CC2D1A	autosomal recessive
TUBGCP6	autosomal recessive
ALDH5A1	autosomal recessive
KCNT2	autosomal dominant
CLDN19	autosomal recessive
VPS45	autosomal recessive
VPS33A	autosomal recessive
TNPO3	autosomal dominant
ARSK	autosomal recessive
ARSG	autosomal recessive
TNIK	autosomal recessive
COL25A1	autosomal recessive
CEP55	autosomal recessive
PPA2	autosomal recessive
VPS4A	autosomal dominant
GGN	autosomal recessive
RNF216	autosomal recessive
PRORP	autosomal recessive
CDCA7	autosomal recessive
VPS37A	autosomal recessive
KAT8	autosomal dominant
CFAP91	autosomal recessive
MYL9	autosomal recessive
KREMEN1	autosomal recessive
RIPPLY2	autosomal recessive
TMEM67	autosomal recessive
MKS1	autosomal recessive
ATOH7	autosomal recessive
SPATA7	autosomal recessive
TCTN1	autosomal recessive
TMPRSS6	autosomal recessive
SPATA16	autosomal recessive
COASY	autosomal recessive
PPCS	autosomal recessive
SI	autosomal recessive
EDC3	autosomal recessive
SLC24A4	autosomal recessive
MMACHC	autosomal recessive
SLC34A3	autosomal recessive
COQ2	autosomal dominant, autosomal recessive|autosomal recessive
HMBS	autosomal recessive|autosomal dominant
CFAP52	autosomal recessive
SLC24A5	autosomal recessive
NEK8	autosomal recessive
NEK9	autosomal recessive|somatic mutation
BICD2	autosomal dominant
LINGO1	autosomal recessive
UBAP1	autosomal dominant
SDR9C7	autosomal recessive
KDM4B	autosomal dominant
PI4K2A	autosomal recessive
BLOC1S3	autosomal recessive
TRIOBP	autosomal recessive
ACOX1	autosomal dominant|autosomal recessive
CADM3	autosomal dominant
ILDR1	autosomal recessive
CCDC88A	autosomal recessive
MARS2	autosomal recessive
PKD1L1	autosomal recessive
CRB2	autosomal recessive
PKLR	autosomal dominant|autosomal recessive
LPL	autosomal recessive, multiple alleles and compounds|autosomal dominant
PSMG2	autosomal recessive
NAGLU	autosomal dominant|autosomal recessive
HPD	autosomal dominant|autosomal recessive
FHOD3	autosomal dominant
FARSB	autosomal recessive
CEP250	autosomal recessive
DCLRE1B	autosomal recessive
SLITRK6	autosomal recessive
SLITRK1	autosomal dominant, multifactorial|autosomal dominant
STEAP3	autosomal dominant
NLRP7	autosomal recessive
NLRP5	autosomal recessive
NDUFAF2	autosomal recessive
NLRP12	autosomal dominant
FANCM	autosomal recessive
RIGI	autosomal dominant
SLC30A2	autosomal dominant
TUBGCP4	autosomal recessive
NECTIN4	autosomal recessive
RSPO1	autosomal recessive
RIT1	autosomal dominant
GLRX5	autosomal recessive
L2HGDH	autosomal recessive
CUL7	autosomal recessive
ACADVL	autosomal recessive
ZNF699	autosomal recessive
CPA6	autosomal dominant, autosomal recessive (in 1 patient)|autosomal recessive
PREPL	autosomal recessive
LMAN2L	autosomal dominant|autosomal recessive
ARID2	autosomal dominant
RAPGEF2	autosomal dominant
ALDH3A2	autosomal recessive
THAP1	autosomal dominant
TAF8	autosomal recessive
CHMP2B	autosomal dominant
IL31RA	autosomal dominant
TOPORS	autosomal dominant
CYP27B1	autosomal recessive
CDHR1	autosomal recessive
MANBA	autosomal recessive
MAP3K20	autosomal recessive
GBA2	autosomal recessive
MAN2B1	autosomal recessive
HAL	autosomal recessive, autosomal dominant
NDE1	autosomal recessive
CELA2A	autosomal dominant
NDUFA13	autosomal recessive
LHFPL5	autosomal recessive
RC3H1	autosomal recessive
PIKFYVE	autosomal dominant
ERCC6	autosomal recessive|somatic mutation, autosomal dominant|autosomal dominant
ERCC8	autosomal recessive
STOX1	autosomal dominant
FIG4	autosomal recessive|autosomal dominant
SMC5	autosomal recessive
NIPAL4	autosomal recessive
IER3IP1	autosomal recessive
ACD	autosomal dominant, autosomal recessive
KDM3B	autosomal dominant
ATL3	autosomal dominant
KIFBP	autosomal recessive
NLRP2	autosomal recessive
MCM10	autosomal recessive
ESCO2	autosomal recessive
REEP2	autosomal recessive|autosomal dominant
REEP6	autosomal recessive
CBLIF	autosomal recessive
TTC7A	autosomal recessive
SASS6	autosomal recessive
TRIM36	autosomal recessive
RSPH1	autosomal recessive
DBH	autosomal recessive
MSH2	autosomal dominant|autosomal recessive
SLC25A22	autosomal recessive
PERP	autosomal recessive|autosomal dominant
CYP17A1	autosomal recessive
SPRED2	autosomal recessive
SPRED1	autosomal dominant
EIF2AK4	autosomal recessive
CENPJ	autosomal recessive
NCAPD3	autosomal recessive
RAB3GAP2	autosomal recessive
NUP37	autosomal recessive
CRBN	autosomal recessive
RNF13	autosomal dominant
GPSM2	autosomal recessive
LPAR6	autosomal recessive
IQCB1	autosomal recessive
WDR45B	autosomal recessive
WIPI2	autosomal recessive
SEC61A1	autosomal dominant
IVNS1ABP	autosomal dominant
MRPS16	autosomal recessive
MRAP	autosomal recessive
MPLKIP	autosomal recessive
SUGCT	autosomal recessive
D2HGDH	autosomal recessive
KNL1	autosomal recessive
SGO1	autosomal recessive
NFASC	autosomal recessive
FLVCR1	autosomal recessive
REEP1	autosomal dominant|autosomal recessive
KDM1A	autosomal dominant
ATP9A	autosomal recessive
PDCD10	autosomal dominant
FBXO43	autosomal recessive
FBXO31	autosomal recessive
FBXO28	autosomal dominant
TXN2	autosomal recessive
POU6F2	autosomal dominant, somatic mutation
PNPLA2	autosomal recessive
MMUT	autosomal recessive
CARD8	autosomal dominant
KDELR2	autosomal recessive
PNKD	autosomal dominant
BTD	autosomal recessive
HLCS	autosomal recessive
MCCC2	autosomal recessive
MCCC1	autosomal recessive
LRRK2	autosomal dominant
ADAMTS10	autosomal recessive
RNF2	autosomal dominant
DNAJC19	autosomal recessive
MAFB	autosomal dominant
CABP4	autosomal recessive
TRPM3	autosomal dominant
ADA	autosomal recessive, somatic mosaicism
FREM2	autosomal recessive
FREM1	autosomal recessive|autosomal dominant
ARL13B	autosomal recessive
PITPNM3	autosomal dominant
ATPAF2	autosomal recessive
UNC13D	autosomal recessive
SGCG	autosomal recessive
AHI1	autosomal recessive
SLC6A19	autosomal recessive
CHD7	autosomal dominant
RALGAPA1	autosomal recessive
VPS13C	autosomal recessive
VPS13D	autosomal recessive
SEMA6B	autosomal dominant
LRIG2	autosomal recessive
FRA10AC1	autosomal recessive
NAXE	autosomal recessive
ASTL	autosomal recessive
CPT1C	autosomal dominant
ARL6	autosomal recessive, digenic recessive|autosomal recessive
CPAMD8	autosomal recessive
RTEL1	autosomal dominant, autosomal recessive|autosomal dominant
GREM2	autosomal dominant
RDH12	autosomal dominant (in one rp53 family), autosomal recessive
EFHC1	autosomal dominant
GJC2	autosomal recessive|autosomal dominant
GCDH	autosomal recessive
GSDME	autosomal dominant
MEI1	autosomal recessive
GIPC3	autosomal recessive
PC	autosomal recessive
GTF2H5	autosomal recessive
KLHL10	autosomal dominant
MED13L	autosomal dominant
DLAT	autosomal recessive
PDHX	autosomal recessive
SLC5A7	autosomal recessive|autosomal dominant
ATG7	autosomal recessive
CLP1	autosomal recessive
TSEN15	autosomal recessive
TSEN54	autosomal recessive
TSEN34	autosomal recessive
TSEN2	autosomal recessive
C1QTNF5	autosomal dominant
ALG3	autosomal recessive
BRD4	autosomal dominant
SLC25A24	autosomal dominant
ERI1	autosomal recessive
SLC39A14	autosomal dominant|autosomal recessive
SLC39A13	autosomal recessive
SLC39A8	autosomal recessive
SLC39A5	autosomal dominant
PHACTR1	autosomal dominant
CYP2R1	autosomal recessive
CDON	autosomal dominant
DNAAF4	autosomal dominant|autosomal recessive
NMNAT1	autosomal recessive
BMPER	autosomal recessive
FIGLA	autosomal dominant, autosomal recessive
NIN	autosomal recessive
TPRKB	autosomal recessive
TP53RK	autosomal recessive
MIB1	autosomal dominant
FCSK	autosomal recessive
DZIP1	autosomal dominant|autosomal recessive
BNC2	autosomal dominant
ZMYND11	autosomal dominant
NIPBL	autosomal dominant
PEX26	autosomal recessive
PSMC3IP	autosomal recessive
ANO6	autosomal recessive
ANO5	autosomal dominant|autosomal recessive
SEC63	autosomal dominant
ROBO3	autosomal recessive
TBL1XR1	autosomal dominant
STRADA	autosomal recessive
PTRH2	autosomal recessive
OBSCN	autosomal recessive
CYP4V2	autosomal recessive
SP6	autosomal dominant
STT3B	autosomal recessive
GLDN	autosomal recessive
CFHR5	autosomal dominant
RP1L1	autosomal dominant|autosomal recessive
GRHL2	autosomal dominant|autosomal recessive
MYH14	autosomal dominant
STAB1	autosomal recessive
MTX2	autosomal recessive
VPS33B	autosomal recessive
VPS16	autosomal dominant
VPS11	autosomal recessive
HMCN1	autosomal dominant
VKORC1	autosomal recessive|autosomal dominant
EIF4A3	autosomal recessive
GLIS2	autosomal recessive
VHL	autosomal recessive|autosomal dominant
GTPBP3	autosomal recessive
FBXO38	autosomal dominant
NCAPG2	autosomal recessive
PIGU	autosomal recessive
MYPN	autosomal dominant|autosomal recessive
NCF2	autosomal recessive
NCF1	autosomal recessive
CYBA	autosomal recessive
MFN2	autosomal dominant|autosomal recessive
PRICKLE1	autosomal recessive
ZPBP	autosomal recessive
STAG3	autosomal recessive
SMOC1	autosomal recessive
SLC26A8	autosomal dominant, autosomal recessive
ANAPC1	autosomal recessive
SETX	autosomal dominant|autosomal recessive
COL27A1	autosomal recessive
NCDN	autosomal dominant
PYGM	autosomal recessive
ETHE1	autosomal recessive
KMT2E	autosomal dominant
SYNE2	autosomal dominant
SYNE1	autosomal recessive|autosomal dominant
TLK2	autosomal dominant
MRAS	autosomal dominant
ZBTB18	autosomal dominant
CHST14	autosomal recessive
CYP26C1	autosomal recessive
PANX1	autosomal dominant
MCEE	autosomal recessive
MMP21	autosomal recessive
PLCE1	autosomal recessive
USH2A	autosomal recessive
DPYSL5	autosomal dominant
CERKL	autosomal recessive
NEMF	autosomal recessive
DNAJC6	autosomal recessive
HJV	autosomal recessive
SCD5	autosomal dominant
LRRC8A	autosomal dominant
BCKDHA	autosomal recessive
DCXR	autosomal recessive
SLC36A2	autosomal dominant|autosomal recessive, digenic recessive
MYRF	autosomal dominant
PHF21A	autosomal dominant
GRHL3	autosomal dominant
ARG1	autosomal recessive
ASL	autosomal recessive
PINK1	autosomal recessive
CPS1	autosomal recessive
SLC13A5	autosomal recessive
LGI4	autosomal recessive
LGI3	autosomal recessive
NAGS	autosomal recessive
FIBP	autosomal recessive
IGF2BP2	autosomal dominant
NADSYN1	autosomal recessive
KIF21A	autosomal dominant
NEU1	autosomal recessive
MACF1	autosomal dominant
TASP1	autosomal recessive
RRAGD	autosomal dominant
RRAGC	autosomal dominant
DPP9	autosomal recessive
SCN4B	autosomal dominant
KRT74	autosomal recessive|autosomal dominant
KRT71	autosomal dominant
NSMCE3	autosomal recessive
SNIP1	autosomal recessive
SPPL2A	autosomal recessive
CACNA1I	autosomal dominant
NANOS1	autosomal dominant
ADSL	autosomal recessive
SCN3B	autosomal dominant
EXT2	autosomal dominant|autosomal recessive
SH3TC2	autosomal recessive|autosomal dominant
MECR	autosomal recessive
UNC93B1	autosomal recessive
CDK5RAP2	autosomal recessive
CRLS1	autosomal recessive
MCM8	autosomal recessive
CHSY1	autosomal recessive
SPG21	autosomal recessive
ATCAY	autosomal recessive
EXT1	somatic mutation|autosomal dominant
DHDDS	autosomal recessive|autosomal dominant
CACNA2D4	autosomal recessive
DDX41	autosomal dominant
KCNT1	autosomal dominant
EXOC7	autosomal recessive
SOX9	autosomal dominant
WDR19	autosomal recessive
SATB2	autosomal dominant
NIPA1	autosomal dominant
HSCB	autosomal recessive
NSMF	autosomal dominant
ARHGEF10	autosomal dominant
ASPN	autosomal dominant
TTC8	autosomal recessive
NUAK2	autosomal recessive
XYLT2	autosomal recessive
XYLT1	autosomal recessive
TRAK1	autosomal recessive
FANCL	autosomal recessive
PUS1	autosomal recessive
MEFV	autosomal dominant|autosomal recessive
ALG8	autosomal recessive|autosomal dominant
CLN5	autosomal recessive
NFU1	autosomal recessive
SCNM1	autosomal recessive
PALLD	autosomal dominant
GIMAP5	autosomal recessive
APOC2	autosomal recessive
PLCZ1	autosomal recessive
PDCD6IP	autosomal recessive
NHLRC1	autosomal recessive
HES7	autosomal recessive
ETFA	autosomal recessive
UBE3B	autosomal recessive
ANTXR2	autosomal recessive
IFT74	autosomal recessive
ASPA	autosomal recessive
NBAS	autosomal recessive
HSPB8	autosomal dominant
LMOD2	autosomal recessive
SIL1	autosomal recessive
NPHP3	autosomal recessive
NAA15	autosomal dominant
ASH1L	autosomal dominant
TPP1	autosomal recessive
SPRY4	autosomal dominant (see miscellaneous below)
GORAB	autosomal recessive
SCYL1	autosomal recessive
TOMM7	autosomal recessive
COX4I2	autosomal recessive
BBS9	autosomal recessive
SEMA7A	autosomal recessive
SASH1	autosomal recessive|autosomal dominant
CEP57	autosomal recessive
SUMF1	autosomal recessive
CCM2	autosomal dominant
WHRN	autosomal recessive
SELENOI	autosomal recessive
LIMS2	autosomal recessive
ALG2	autosomal recessive
CACNA1H	autosomal dominant
FERMT3	autosomal recessive
FERMT1	autosomal recessive
DSG4	autosomal recessive
SLC52A1	autosomal dominant
SLC52A2	autosomal recessive
EXOC6B	autosomal recessive
NNT	autosomal recessive
INPP5K	autosomal recessive
FBXO11	autosomal dominant
RCBTB1	autosomal recessive
DACT1	autosomal dominant
YY1AP1	autosomal recessive
BEST1	autosomal dominant
RDH11	autosomal recessive
LEMD3	autosomal dominant
PKHD1L1	autosomal recessive
GNPTAB	autosomal recessive
GBE1	autosomal recessive
GNPTG	autosomal recessive
CLN8	autosomal recessive
FRAS1	autosomal recessive
VPS13B	autosomal recessive
RGS9BP	autosomal recessive
ACAT1	autosomal recessive
CNNM4	autosomal recessive
CNNM2	autosomal dominant|autosomal dominant, autosomal recessive (1 family)
ABCA12	autosomal recessive
PRPF4	autosomal dominant
PCSK9	autosomal dominant
MESD	autosomal recessive
SIN3A	autosomal dominant
HSD3B7	autosomal recessive
ITGA2B	autosomal dominant|autosomal recessive
CCNO	autosomal recessive
TAS2R38	autosomal dominant, possibly two loci involved
TJP2	autosomal recessive
CAMK2B	autosomal dominant
KLHL41	autosomal recessive
SBF2	autosomal recessive
USH1G	autosomal recessive
SECISBP2	autosomal recessive
SAR1B	autosomal recessive
CLCF1	autosomal recessive
ARL6IP1	autosomal recessive
CTNNA3	autosomal dominant
GNS	autosomal recessive
CTH	autosomal recessive
STK36	autosomal recessive
OSTM1	autosomal recessive
PLVAP	autosomal recessive
RAI1	autosomal dominant, isolated cases
ATXN7	autosomal dominant
XDH	autosomal recessive
PSENEN	autosomal dominant
NPC1	autosomal recessive
PMVK	autosomal dominant
COLEC10	autosomal recessive
NUP107	autosomal recessive
NUP160	autosomal recessive
NUP133	autosomal recessive
SMPD1	autosomal recessive
NUP54	autosomal recessive
KRT9	autosomal dominant
KCNV2	autosomal recessive
TICAM1	autosomal dominant, autosomal recessive
BBS7	autosomal recessive
ATM	autosomal dominant, somatic mutation|autosomal recessive
ADA2	autosomal recessive
ARSA	autosomal recessive
SLC25A21	autosomal recessive
MMAB	autosomal recessive
EPM2A	autosomal recessive
ARHGEF2	autosomal recessive
SLC17A8	autosomal dominant
TWIST2	autosomal dominant|autosomal recessive
MSMO1	autosomal recessive
LRPPRC	autosomal recessive
KCNQ1	autosomal dominant|autosomal recessive
PIBF1	autosomal recessive
SARS1	autosomal recessive
ROBO4	autosomal dominant
RPL27	autosomal dominant
HPS6	autosomal recessive
HPS5	autosomal recessive
ADAMTS19	autosomal recessive
ADAMTS18	autosomal recessive
ADAMTS17	autosomal recessive
ADAMTS15	autosomal recessive
PACS1	autosomal dominant
POFUT1	autosomal dominant
LDHD	autosomal recessive
MMAA	autosomal recessive
APCDD1	autosomal dominant
HGD	autosomal recessive
YME1L1	autosomal recessive
BCAS3	autosomal recessive
GPR88	autosomal recessive
CDAN1	autosomal recessive
PPP1R13L	autosomal recessive
ATN1	autosomal dominant
DYM	autosomal recessive
SBDS	autosomal recessive
FKTN	autosomal recessive
POMT2	autosomal recessive
ERAL1	autosomal recessive
GTPBP2	autosomal recessive
PDSS1	autosomal recessive
KIRREL1	autosomal recessive
POMT1	autosomal recessive
NME8	autosomal recessive
DAOA	autosomal dominant
EBF3	autosomal dominant
MC2R	autosomal recessive
CDC73	autosomal dominant
IFT172	autosomal recessive
TIMM50	autosomal recessive
TRAF3IP1	autosomal recessive
NF2	autosomal dominant
LIPH	autosomal recessive
AIRE	autosomal recessive, autosomal dominant
KCNQ5	autosomal dominant
RHOBTB2	autosomal dominant
ALPK1	autosomal dominant
SALL4	autosomal dominant
GABBR2	genetic factors seem to contribute only in light smokers and heavy smokers|autosomal dominant
RP9	autosomal dominant
CABP2	autosomal recessive
PGR	autosomal recessive
FILIP1	autosomal recessive
SRD5A2	autosomal recessive
PRPF3	autosomal dominant
PRPF8	autosomal dominant
MYO18B	autosomal recessive
CLIC5	autosomal recessive
SEMA4A	autosomal recessive
BLOC1S5	autosomal recessive
FLCN	autosomal dominant|somatic mutation, autosomal dominant
AUTS2	autosomal dominant
EVC2	autosomal recessive|autosomal dominant
SOX6	autosomal dominant
APOL4	autosomal dominant
APOL2	autosomal dominant
TIMM22	autosomal recessive
AP3D1	autosomal recessive
AP4B1	autosomal recessive
AP4E1	autosomal recessive|autosomal dominant
AP4S1	autosomal recessive
TMIE	autosomal recessive
SMOC2	autosomal recessive
NPHP4	autosomal recessive
ORC6	autosomal recessive
CARD9	autosomal recessive
CARD14	autosomal dominant
CARD11	autosomal dominant|autosomal recessive
CARD10	autosomal recessive
STUB1	autosomal dominant|autosomal recessive
ALOXE3	autosomal recessive
PUM1	autosomal dominant
HNRNPR	autosomal dominant
IRF6	autosomal dominant
TDP1	autosomal recessive
PTF1A	autosomal recessive
SEC24D	autosomal recessive
FYCO1	autosomal recessive
RBM12	autosomal dominant
CRELD1	autosomal dominant|autosomal recessive
TSGA10	autosomal recessive
LOXL3	autosomal recessive
ZMIZ1	autosomal dominant
DTNBP1	autosomal recessive
ALG12	autosomal recessive
FANCA	autosomal recessive
HNRNPDL	autosomal dominant
PROKR2	autosomal dominant
PLCB1	autosomal recessive
MRPL3	autosomal recessive
MCPH1	autosomal recessive
SPART	autosomal recessive
PAX6	autosomal dominant, ? same as 120200|autosomal dominant
WT1	autosomal dominant, somatic mutation|autosomal dominant|somatic mutation
NPHP1	autosomal recessive
SLC22A12	autosomal recessive
MTHFR	? autosomal recessive|autosomal dominant|autosomal recessive
CACNA2D2	autosomal recessive
NAA80	autosomal recessive
NPRL2	autosomal dominant
HYAL1	autosomal recessive
ZMYND10	autosomal recessive
TRPV3	autosomal dominant
FKBP10	autosomal recessive
SLC39A4	autosomal recessive
USP18	autosomal recessive
IMPG2	autosomal dominant|autosomal recessive
ATXN3	autosomal dominant, multifactorial|autosomal dominant
TRAF3IP2	autosomal recessive
CLN3	autosomal recessive
ABCC11	autosomal dominant
OTOA	autosomal recessive
EHHADH	autosomal dominant
IVD	autosomal recessive
SUFU	somatic mutation, autosomal dominant, autosomal recessive|autosomal dominant|autosomal recessive
LIAS	autosomal recessive
ATP6V1A	autosomal recessive|autosomal dominant
DBR1	autosomal recessive
BDP1	autosomal recessive
TRPM6	autosomal recessive
ACADM	autosomal recessive
GEMIN5	autosomal recessive
PROK2	autosomal dominant
EHMT1	autosomal dominant
GALT	autosomal recessive
COPB2	autosomal recessive|autosomal dominant
MPO	autosomal dominant|autosomal recessive
CHP1	autosomal recessive
ELP4	autosomal dominant
GGPS1	autosomal recessive
COQ8A	autosomal recessive
COG7	autosomal recessive
COG6	autosomal recessive
COG4	autosomal recessive|autosomal dominant
COG3	autosomal recessive
COG2	autosomal recessive
COG1	autosomal recessive
GEMIN4	autosomal recessive
LCAT	autosomal recessive
WBP2	autosomal recessive
GALE	autosomal recessive
IFIH1	autosomal dominant|autosomal recessive
ANAPC7	autosomal recessive
LDLR	autosomal dominant, autosomal recessive
ALG9	autosomal recessive
ZFHX4	autosomal dominant
ATP6V1B2	autosomal dominant
UROS	autosomal recessive
TRPM4	autosomal dominant
NDUFAF1	autosomal recessive
TYR	autosomal dominant|autosomal recessive
THOC1	autosomal dominant
OXGR1	autosomal dominant
CERS1	autosomal recessive
MRM2	autosomal recessive
LYST	autosomal recessive
GALC	autosomal recessive
SUOX	autosomal recessive
ACADS	autosomal recessive
IRAK4	autosomal recessive
ATP7B	autosomal recessive
PHGDH	autosomal recessive
HEXB	autosomal recessive with multiple alleles and compounds
JAM3	autosomal recessive
JAM2	autosomal recessive
HEXA	autosomal recessive
SERPING1	autosomal dominant, autosomal recessive (in some patients)|autosomal dominant
GCLC	autosomal recessive
TCOF1	autosomal dominant
ALMS1	autosomal recessive
RB1CC1	autosomal dominant, somatic mutation
KMT2B	autosomal dominant
KMT2C	autosomal dominant
NLRC4	autosomal dominant
AGTPBP1	autosomal recessive
FXN	autosomal recessive
POMGNT1	autosomal recessive
COG5	autosomal recessive
ALDH4A1	autosomal recessive
PRODH	autosomal dominant (22q11)|autosomal recessive
MYO3A	autosomal dominant|autosomal recessive
IL17RD	autosomal dominant (see miscellaneous below), autosomal recessive, digenic dominant
FTCD	autosomal recessive
GAA	autosomal recessive
ST14	autosomal recessive
SLC25A10	autosomal recessive
TKT	autosomal recessive
TPO	autosomal recessive
MLYCD	autosomal recessive
DUOX2	autosomal recessive
PADI3	autosomal recessive
SAMHD1	autosomal dominant|autosomal recessive
VEZF1	autosomal dominant
TLL1	autosomal dominant
OSBPL2	autosomal dominant
SLC12A5	autosomal dominant|autosomal recessive
CLN6	autosomal recessive
MAPKAPK5	autosomal recessive
SLC26A2	autosomal recessive
PRSS12	autosomal recessive
TMC1	autosomal dominant|autosomal recessive
PKHD1	autosomal recessive
NUP155	autosomal recessive
TRAF7	autosomal dominant
EIF2B4	autosomal recessive
EIF2B1	autosomal recessive
HPS4	autosomal recessive
NSD1	autosomal dominant
TRPV6	autosomal recessive
UPB1	autosomal recessive
GP1BA	autosomal recessive|autosomal dominant
LGR4	autosomal dominant
HAVCR2	autosomal recessive
GFM1	autosomal recessive
NLRP1	autosomal recessive|autosomal dominant, autosomal recessive|autosomal dominant
TMPRSS15	autosomal recessive
SP7	autosomal recessive
RIMS2	autosomal recessive
GNMT	autosomal recessive
DAAM2	autosomal recessive
SMARCAL1	autosomal recessive
IFT57	autosomal recessive
TREX1	autosomal dominant|autosomal recessive, autosomal dominant
YAP1	autosomal dominant
